px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
11.2991	-2.22938	-2.18435	-1.77937	0.491189	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871	25.6556
11.3333	-2.05381	-2.34394	-1.74996	0.486917	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869	0
11.3393	-1.91574	-2.35932	-1.69245	0.556667	11.3011	-1.79507	11.35	-1.8	0	2.73035	0.553703
11.3535	-1.74349	-2.47712	-1.65632	0.561036	11.3326	-1.67041	11.35	-1.65	0	2.73033	0
11.2915	-1.59497	-2.54318	-1.4938	0.866518	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748	7.34954
11.2785	-1.42762	-2.65617	-1.44712	0.868737	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745	0
11.2311	-1.26561	-2.75558	-1.35124	0.978783	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964	0.944512
11.1867	-1.13466	-2.71268	-1.29064	0.988622	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964	0
11.0636	-0.955806	-3.08221	-1.10829	1.29527	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632	8.98516
10.9867	-0.787188	-3.1709	-1.04763	1.2844	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632	0
10.9506	-0.674818	-2.81142	-1.05445	1.09057	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171	4.58876
10.87	-0.546591	-2.80235	-0.992143	1.09412	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708	0
10.7725	-0.416343	-2.88236	-0.916292	1.13582	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738	0.341178
10.6694	-0.313937	-2.8377	-0.841391	1.1551	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738	0
10.4982	-0.179516	-3.28818	-0.70869	1.3313	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864	6.099
10.3549	-0.0989068	-3.22441	-0.61431	1.36443	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864	0
10.2762	-0.0336938	-2.743	-0.579525	1.25624	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826	5.09113
10.149	0.00977942	-2.68094	-0.485843	1.29509	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818	0
10.002	0.0727745	-2.77642	-0.403842	1.31801	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169	0.333712
9.86003	0.0941048	-2.73163	-0.303599	1.36065	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161	0
9.70785	0.127884	-2.76959	-0.220091	1.37485	9.63973	0.0585714	9.7	0.0500011	-2.72439	0	0.152512
9.55679	0.113413	-2.7341	-0.105276	1.43367	9.54669	0.0374948	9.55	0.0500011	-2.72438	0	0
9.40042	0.124321	-2.77183	-0.0257369	1.43424	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923	0.0942361
9.24852	0.133496	-2.77777	0.0425399	1.41827	9.24446	0.153574	9.25	0.15	-2.7277	0.909222	0
9.09804	0.130003	-2.76189	0.112457	1.40616	9.0614	0.20077	9.1	0.2	-2.72652	0.908843	0.0993709
8.94963	0.16182	-2.75923	0.134468	1.32496	8.94752	0.260272	8.95	0.25	-2.72653	0.908843	0
8.85526	0.131121	-2.32492	0.228337	1.36739	8.90199	0.247143	8.85	0.25	-1.81847	0	3.92432
8.73893	0.156028	-2.29277	0.242817	1.28112	8.76016	0.263752	8.75	0.25	-1.81846	0	0
8.52646	0.164003	-3.01495	0.225351	1.12604	8.46355	0.258809	8.55	0.25	-3.6326	0	11.6286
8.36597	0.168829	-2.99013	0.238036	1.05552	8.35367	0.252596	8.35	0.25	-3.6326	0	0
8.21271	0.140657	-2.90027	0.285283	1.04397	8.05161	0.241868	8.2	0.25	-2.72841	0	0.668769
8.06205	0.149705	-2.85754	0.283184	0.959245	8.05411	0.247878	8.05	0.25	-2.72842	0	0
7.91513	0.117858	-2.79445	0.322893	0.943701	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025	0.431478
7.76753	0.0942414	-2.77732	0.345017	0.901242	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016	0
7.62206	0.0530273	-2.84692	0.37439	0.86591	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554	0.499841
7.47518	0.0114072	-2.83482	0.402359	0.838005	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554	0
7.30513	-0.0184924	-3.07943	0.388384	0.733574	7.15329	0.0425189	7.3	0.0500011	-2.99789	0	2.17574
7.16595	-0.0415709	-3.03396	0.389214	0.682176	7.16618	0.0287673	7.15	0.0500011	-2.9979	0	0
7.07872	-0.113081	-2.57841	0.478414	0.799176	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813	5.39274
6.95564	-0.169727	-2.56367	0.511519	0.783574	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811	0
6.85296	-0.249886	-2.43457	0.580248	0.836967	6.83008	-0.250179	6.85	-0.25	-1.81646	-1.81646	0.551565
6.74706	-0.332226	-2.43838	0.633087	0.846535	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645	0
6.661	-0.428713	-2.34834	0.713252	0.911116	6.74798	-0.457727	6.65	-0.45	-1.81901	-1.819	0.494256
6.56223	-0.532217	-2.3844	0.77652	0.92963	6.54569	-0.565853	6.55	-0.549999	-1.81899	-1.81898	0
6.52685	-0.687358	-2.15754	0.967027	1.20261	6.565	-0.754748	6.5	-0.749999	-0.909789	-3.63914	5.44572
6.45831	-0.835587	-2.27012	1.0705	1.2529	6.4494	-0.940848	6.45	-0.949999	-0.909781	-3.63911	0
6.40784	-0.971711	-2.34796	1.163	1.29592	6.44213	-1.11266	6.4	-1.1	-1.0002	-3.00061	0.63827
6.35769	-1.13349	-2.49344	1.25699	1.3297	6.34405	-1.26138	6.35	-1.25	-1.0002	-3.00061	0
6.31117	-1.24966	-2.50481	1.28743	1.24535	6.39474	-1.36501	6.3	-1.35	-1.00035	-2.00072	0.834204
6.27388	-1.38734	-2.55872	1.35213	1.24538	6.25356	-1.42931	6.25	-1.45	-1.00036	-2.00072	0
6.27702	-1.5698	-2.72356	1.50529	1.43457	6.24787	-1.61119	6.25	-1.6	0	-2.99288	2.66472
6.26474	-1.71999	-2.7715	1.57399	1.42738	6.23547	-1.75335	6.25	-1.75	0	-2.99285	0
6.29959	-1.91234	-2.96314	1.7137	1.56088	6.41111	-1.93027	6.3	-1.9	0.909739	-2.72921	1.67727
6.33355	-2.06618	-2.94494	1.8031	1.56714	6.34873	-2.05372	6.35	-2.05	0.909735	-2.72921	0
6.34633	-2.16035	-2.5283	1.82772	1.4056	6.53066	-2.26346	6.35	-2.2	0	-2.72782	4.81726
6.38058	-2.30625	-2.56347	1.89743	1.39154	6.36917	-2.33894	6.35	-2.35	0	-2.72779	0
6.39455	-2.42428	-2.3459	1.92816	1.28508	6.27034	-2.51837	6.35	-2.55	0	-3.63689	2.296
6.41408	-2.6002	-2.47881	1.95344	1.20926	6.34287	-2.73391	6.35	-2.75	0	-3.63689	0
6.47016	-2.76807	-2.6781	2.01216	1.20946	6.45883	-2.92313	6.4	-2.9	0.908854	-2.72658	1.07356
6.50773	-2.94996	-2.78283	2.03039	1.13246	6.43866	-3.06257	6.45	-3.05	0.908859	-2.72658	0
6.55613	-3.09484	-2.71052	2.06075	1.06999	6.49154	-3.20004	6.5	-3.2	0.908863	-2.72658	0.670408
6.60196	-3.26407	-2.78153	2.07588	1.00304	6.53579	-3.34211	6.55	-3.35	0.908855	-2.72655	0
6.66016	-3.40153	-2.6771	2.10415	0.947315	6.70146	-3.53446	6.6	-3.5	0.908714	-2.72613	0.755596
6.70973	-3.5659	-2.73955	2.11108	0.879489	6.64657	-3.63945	6.65	-3.65	0.908702	-2.72611	0
6.77222	-3.70893	-2.71976	2.13331	0.835671	6.70956	-3.81739	6.7	-3.8	0.909565	-2.72871	0.405754
6.82075	-3.8801	-2.78519	2.12466	0.7548	6.74885	-3.96368	6.75	-3.95	0.909561	-2.72869	0
6.87209	-4.01177	-2.64529	2.13198	0.691915	6.73758	-4.06653	6.8	-4.1	0.908566	-2.72568	0.942152
6.92027	-4.17708	-2.70305	2.11872	0.616529	6.85796	-4.25464	6.85	-4.25	0.908561	-2.72569	0
7.02752	-4.34235	-3.03663	2.16427	0.655525	7.10395	-4.49091	6.95	-4.4	1.81821	-2.72732	2.47227
7.09781	-4.50911	-3.07214	2.16246	0.60022	7.04679	-4.55716	7.05	-4.55	1.81822	-2.72732	0
7.16004	-4.64039	-2.87771	2.16561	0.542792	7.02393	-4.64459	7.1	-4.7	0.91085	-2.73253	1.13455
7.21387	-4.80661	-2.91361	2.14576	0.470852	7.13435	-4.85502	7.15	-4.85	0.910837	-2.73251	0
7.2638	-4.91748	-2.68054	2.14191	0.413264	7.24619	-4.97656	7.2	-4.95	1.00033	-2.00068	1.45008
7.31543	-5.0415	-2.68544	2.13942	0.38051	7.25317	-5.04605	7.25	-5.05	1.00033	-2.00066	0
7.41997	-5.18864	-3.13058	2.18105	0.444027	7.22054	-5.09604	7.35	-5.2	1.9976	-2.9964	5.70133
7.48967	-5.33193	-3.14183	2.17778	0.407154	7.43604	-5.34825	7.45	-5.35	1.9976	-2.9964	0
7.52829	-5.43353	-2.6071	2.15788	0.312712	7.40989	-5.38617	7.5	-5.45	0.908252	-1.8165	6.78039
7.59385	-5.56135	-2.61142	2.15882	0.289391	7.55662	-5.56714	7.55	-5.55	0.908244	-1.81648	0
7.68225	-5.69668	-2.86315	2.18076	0.313197	7.39379	-5.52612	7.65	-5.7	1.81785	-2.72677	2.82841
7.76867	-5.83054	-2.87038	2.19115	0.303239	7.76459	-5.8425	7.75	-5.85	1.81785	-2.72677	0
7.81421	-5.92494	-2.392	2.17714	0.234767	7.84699	-6.00602	7.8	-5.95	0.909078	-1.81815	4.97316
7.88022	-6.03876	-2.3953	2.17916	0.219357	7.85921	-6.04502	7.85	-6.05	0.909073	-1.81815	0
7.98152	-6.17706	-2.75578	2.20219	0.250404	7.89511	-6.1416	7.95	-6.2	1.8197	-2.72955	2.80369
8.06088	-6.31796	-2.77934	2.19507	0.220402	8.05619	-6.36041	8.05	-6.35	1.81969	-2.72953	0
8.17048	-6.46128	-2.98706	2.2161	0.242134	8.2234	-6.53735	8.15	-6.5	1.8187	-2.72807	0.921356
8.25899	-6.61008	-3.00868	2.20918	0.213013	8.25446	-6.64851	8.25	-6.65	1.81869	-2.72804	0
8.3076	-6.70858	-2.51772	2.18923	0.145078	8.32206	-6.77114	8.3	-6.75	0.908979	-1.81795	5.10032
8.36669	-6.83386	-2.51988	2.17286	0.111046	8.31728	-6.8399	8.35	-6.85	0.908979	-1.81795	0
8.43789	-6.95245	-2.5604	2.17192	0.103613	8.2713	-6.91098	8.4	-7	0.909094	-2.72732	0.379222
8.48812	-7.10127	-2.5882	2.13327	0.0415479	8.44183	-7.15372	8.45	-7.15	0.909102	-2.72732	0
8.59343	-7.24807	-2.92684	2.15583	0.0885326	8.54154	-7.25975	8.55	-7.3	1.81751	-2.72628	2.44078
8.6657	-7.4105	-2.96176	2.12944	0.0444236	8.65899	-7.4699	8.65	-7.45	1.81752	-2.72628	0
8.71142	-7.52739	-2.56244	2.09463	-0.033505	8.83598	-7.68162	8.7	-7.55	0.908615	-1.81723	4.10465
8.77799	-7.64781	-2.55865	2.09128	-0.0355097	8.76769	-7.64094	8.75	-7.65	0.908607	-1.81721	0
8.87726	-7.79552	-2.92192	2.1136	0.0192945	8.77916	-7.72457	8.85	-7.8	1.8215	-2.73224	3.09331
8.95605	-7.93808	-2.93038	2.10861	0.0107766	8.95669	-7.95155	8.95	-7.95	1.82148	-2.73221	0
9.03684	-8.07612	-2.99516	2.10862	0.0125468	9.1081	-8.22433	9	-8.1	0.999025	-2.99707	0.359042
9.09214	-8.22194	-3.01052	2.0826	-0.0248417	9.05476	-8.24211	9.05	-8.25	0.999015	-2.99704	0
9.1148	-8.33096	-2.4769	2.03009	-0.133278	9.13825	-8.4037	9.1	-8.35	0.908285	-1.81657	6.97617
9.16467	-8.45562	-2.4758	2.01389	-0.145478	9.14025	-8.44981	9.15	-8.45	0.908268	-1.81655	0
9.23629	-8.59147	-2.64019	2.01857	-0.11708	9.22081	-8.59155	9.2	-8.6	0.91012	-2.73036	0.611682
9.27996	-8.73828	-2.65868	1.98837	-0.150003	9.25031	-8.76071	9.25	-8.75	0.910112	-2.73033	0
9.34267	-8.87969	-2.73805	1.98413	-0.138642	9.30208	-8.90831	9.3	-8.9	0.909524	-2.72856	0.1505
9.38182	-9.03184	-2.75422	1.95212	-0.172345	9.34431	-9.04587	9.35	-9.05	0.909524	-2.72856	0
9.4462	-9.17286	-2.91437	1.95922	-0.13669	9.39993	-9.18842	9.4	-9.2	0.999066	-2.99725	0.650257
9.4769	-9.33194	-2.94957	1.92039	-0.181241	9.4452	-9.37195	9.45	-9.35	0.999075	-2.99724	0
9.52539	-9.48111	-2.92152	1.90523	-0.191003	9.48751	-9.46421	9.5	-9.5	0.909706	-2.7291	0.0389332
9.5667	-9.63966	-2.93246	1.8833	-0.206852	9.55098	-9.64789	9.55	-9.65	0.909706	-2.7291	0
9.61464	-9.78188	-2.98811	1.87955	-0.19157	9.57122	-9.75525	9.6	-9.8	1.00048	-3.00143	0.120242
9.646	-9.93263	-3.00216	1.85577	-0.211275	9.62408	-9.94149	9.65	-9.95	1.00046	-3.00141	0
9.6664	-10.0592	-2.83833	1.82347	-0.258537	9.61433	-9.96417	9.7	-10.05	0.998785	-1.99755	0.866479
9.71876	-10.178	-2.80701	1.83372	-0.226198	9.7457	-10.1502	9.75	-10.15	0.998775	-1.99754	0
9.72887	-10.3003	-2.50212	1.7858	-0.306896	9.77731	-10.3295	9.75	-10.3	0	-2.72851	2.62668
9.75691	-10.4374	-2.50906	1.76838	-0.307784	9.76557	-10.4501	9.75	-10.45	0	-2.72849	0
9.80894	-10.6001	-2.76328	1.78308	-0.239211	9.89592	-10.7137	9.8	-10.6	0.909012	-2.72704	1.82158
9.84167	-10.7481	-2.76435	1.7723	-0.23599	9.85066	-10.7537	9.85	-10.75	0.909012	-2.72703	0
9.85098	-10.8717	-2.61842	1.73683	-0.286307	9.84397	-10.9287	9.85	-10.9	0	-3.00318	0.662824
9.86078	-11.0153	-2.64897	1.70838	-0.306222	9.85693	-11.0512	9.85	-11.05	0	-3.00316	0
9.8785	-11.1475	-2.70772	1.70042	-0.286678	9.74773	-11.0482	9.85	-11.2	0	-3.00013	0.446717
9.87084	-11.3064	-2.76074	1.65703	-0.327206	9.84407	-11.3565	9.85	-11.35	0	-3.00012	0
9.88852	-11.4529	-2.85935	1.65565	-0.291536	9.79495	-11.4686	9.85	-11.5	0	-2.99592	0.39627
9.87499	-11.6148	-2.90512	1.61412	-0.328795	9.83943	-11.6467	9.85	-11.65	0	-2.99592	0
9.80154	-11.7258	-2.3711	1.47365	-0.587089	9.76634	-11.6976	9.8	-11.75	-0.908731	-1.81746	10.7168
9.77447	-11.8579	-2.38226	1.43042	-0.601722	9.74774	-11.8511	9.75	-11.85	-0.908731	-1.81746	0
9.7534	-11.9922	-2.38931	1.39505	-0.606575	9.7856	-12.1262	9.7	-12	-0.909591	-2.72875	0.196814
9.69896	-12.136	-2.43915	1.33357	-0.643793	9.64482	-12.1455	9.65	-12.15	-0.909582	-2.72873	0
9.66809	-12.2713	-2.4937	1.31041	-0.614631	9.57233	-12.2948	9.6	-12.3	-0.908879	-2.72667	0.183296
9.59876	-12.4255	-2.5694	1.24734	-0.65282	9.55167	-12.4583	9.55	-12.45	-0.908879	-2.72665	0
9.49288	-12.5262	-2.33508	1.1003	-0.879715	9.37132	-12.4833	9.45	-12.55	-1.82006	-1.82006	4.35377
9.40677	-12.6491	-2.38548	1.03094	-0.906525	9.359	-12.6499	9.35	-12.65	-1.82005	-1.82005	0
9.26537	-12.724	-2.2535	0.83454	-1.21651	9.16109	-12.6848	9.2	-12.75	-3.00047	-2.00033	6.76011
9.13407	-12.8278	-2.37958	0.734519	-1.26379	9.028	-12.8337	9.05	-12.85	-3.00048	-2.00033	0
8.99442	-12.9043	-2.42388	0.601044	-1.38967	8.85918	-12.7953	8.95	-12.9	-1.81543	-0.907707	1.14092
8.87004	-12.977	-2.44978	0.517378	-1.39723	8.84257	-12.9684	8.85	-12.95	-1.81542	-0.907708	0
8.78128	-13.0421	-2.36553	0.493891	-1.28126	8.66865	-13.0114	8.7	-13.05	-2.73134	-1.82089	0.985593
8.62632	-13.1201	-2.48331	0.415366	-1.28255	8.55319	-13.1445	8.55	-13.15	-2.73135	-1.82089	0
8.41594	-13.1247	-2.74864	0.183763	-1.64201	8.27267	-12.996	8.4	-13.15	-2.99683	0	9.80364
8.27345	-13.1472	-2.76871	0.101149	-1.64097	8.25965	-13.1488	8.25	-13.15	-2.9968	0	0
8.19769	-13.1722	-2.36821	0.0995464	-1.42663	8.04571	-13.0646	8.1	-13.2	-2.72707	-0.909028	5.31513
8.02798	-13.2062	-2.4895	0.0354646	-1.39689	7.95841	-13.2508	7.95	-13.25	-2.72705	-0.90902	0
7.89219	-13.2172	-2.48972	-0.0306868	-1.37962	7.86599	-13.4154	7.8	-13.25	-2.7295	0	0.369159
7.7106	-13.23	-2.61404	-0.0882216	-1.34526	7.62489	-13.249	7.65	-13.25	-2.7295	0	0
7.59193	-13.229	-2.51939	-0.130674	-1.28718	7.50783	-13.2944	7.5	-13.25	-2.99994	0	0.475943
7.42441	-13.2297	-2.63188	-0.172098	-1.24847	7.3419	-13.2474	7.35	-13.25	-2.99994	0	0
7.26104	-13.1844	-2.80018	-0.268888	-1.31822	7.19781	-13.1973	7.2	-13.2	-2.72698	0.908995	0.925569
7.09081	-13.1505	-2.85773	-0.32624	-1.29449	7.04935	-13.1606	7.05	-13.15	-2.72695	0.908987	0
6.95539	-13.112	-2.69348	-0.371842	-1.22869	6.79473	-13.0433	6.85	-13.15	-3.63709	0	1.13545
6.75155	-13.0955	-2.84107	-0.382901	-1.1456	6.65123	-13.1604	6.65	-13.15	-3.63709	0	0
6.6133	-13.0441	-2.88979	-0.436771	-1.14762	6.54114	-13.2079	6.5	-13.1	-3.0006	1.00018	0.295099
6.43404	-13.0063	-2.99209	-0.453047	-1.08737	6.35317	-13.0396	6.35	-13.05	-3.0006	1.00019	0
6.33419	-13.0272	-2.28764	-0.399912	-0.823042	6.27012	-13.1139	6.25	-13.05	-1.81729	0	15.3762
6.18687	-12.9992	-2.34838	-0.412906	-0.778114	6.14459	-13.0471	6.15	-13.05	-1.81729	0	0
6.0391	-12.9057	-2.73182	-0.502729	-0.893638	5.99498	-12.9442	6	-12.95	-2.72861	1.81906	4.20598
5.89262	-12.8377	-2.76432	-0.538421	-0.874305	5.86379	-12.8408	5.85	-12.85	-2.72861	1.81907	0
5.777	-12.7778	-2.7059	-0.568494	-0.847938	5.73761	-12.8672	5.7	-12.8	-2.99988	0.999964	0.189763
5.62115	-12.7231	-2.78135	-0.572163	-0.792728	5.55118	-12.7486	5.55	-12.75	-2.99985	0.999954	0
5.51567	-12.6825	-2.53645	-0.570671	-0.703339	5.45236	-12.7392	5.45	-12.7	-2.00001	1	2.00695
5.38896	-12.6239	-2.57139	-0.585416	-0.674558	5.35556	-12.6423	5.35	-12.65	-1.99998	0.999994	0
5.27273	-12.5316	-2.74586	-0.640915	-0.725274	5.26451	-12.5511	5.25	-12.55	-1.99732	1.99733	0.941772
5.15614	-12.4483	-2.76197	-0.67229	-0.717684	5.13769	-12.4355	5.15	-12.45	-1.9973	1.9973	0
5.0429	-12.3616	-2.75739	-0.708466	-0.715813	5.1317	-12.5744	5.05	-12.35	-1.8206	1.82059	0.615357
4.93681	-12.2574	-2.74975	-0.755637	-0.726607	4.94432	-12.2438	4.95	-12.25	-1.82058	1.82058	0
4.81115	-12.1103	-3.23718	-0.831093	-0.819701	4.89215	-12.1623	4.85	-12.1	-1.9998	2.99969	5.94473
4.72418	-11.9797	-3.21548	-0.892418	-0.848319	4.75047	-11.9578	4.75	-11.95	-1.9998	2.9997	0
4.65374	-11.8862	-2.84629	-0.924608	-0.8127	4.6421	-11.7788	4.7	-11.85	-1.00002	2.00003	3.33854
4.59743	-11.7623	-2.81821	-0.991163	-0.849865	4.63967	-11.7513	4.65	-11.75	-1.00001	2.00002	0
4.50515	-11.6198	-3.0779	-1.03528	-0.859617	4.58347	-11.632	4.6	-11.6	-0.998955	2.99688	1.63096
4.48089	-11.4703	-3.03735	-1.12786	-0.931102	4.56619	-11.4576	4.55	-11.45	-0.99896	2.99689	0
4.41492	-11.3179	-3.14417	-1.17709	-0.934763	4.46846	-11.2092	4.5	-11.3	-1.00106	3.00319	0.389204
4.39703	-11.1588	-3.12961	-1.26249	-0.990647	4.46017	-11.1425	4.45	-11.15	-1.00106	3.00319	0
4.41965	-11.0443	-2.52141	-1.37599	-1.09198	4.43672	-11.0976	4.45	-11.05	0	1.8168	7.971
4.40821	-10.914	-2.5051	-1.44373	-1.10399	4.43803	-10.9525	4.45	-10.95	0	1.81679	0
4.37736	-10.7707	-2.69871	-1.47752	-1.06286	4.40556	-10.7068	4.45	-10.8	0	3.00139	0.90498
4.39565	-10.6358	-2.69597	-1.5559	-1.09918	4.45507	-10.6618	4.45	-10.65	0	3.00138	0
4.44231	-10.5328	-2.36078	-1.67441	-1.2197	4.44716	-10.5583	4.45	-10.55	0	2.00041	3.36686
4.45464	-10.4221	-2.34958	-1.7305	-1.21328	4.45187	-10.4417	4.45	-10.45	0	2.00038	0
4.45879	-10.2907	-2.49234	-1.75891	-1.14994	4.45602	-10.2142	4.5	-10.3	0.999584	2.99875	0.798141
4.50967	-10.1583	-2.52943	-1.84095	-1.18317	4.55349	-10.1343	4.55	-10.15	0.999574	2.99871	0
4.51015	-10.0016	-2.7646	-1.82478	-1.02455	4.56608	-10.005	4.55	-10	0	2.72717	2.80386
4.55634	-9.8532	-2.77538	-1.88423	-1.02855	4.55922	-9.84124	4.55	-9.85	0	2.72714	0
4.61667	-9.7111	-2.75393	-1.95528	-1.0557	4.62339	-9.6559	4.65	-9.7	1.8193	2.72895	0.0910146
4.70334	-9.56007	-2.81267	-2.03518	-1.08433	4.7439	-9.53522	4.75	-9.55	1.81929	2.72894	0
4.71008	-9.40309	-2.99619	-1.97593	-0.854376	4.74852	-9.27389	4.8	-9.4	1.00006	3.00019	4.12267
4.79797	-9.25584	-3.05733	-2.0379	-0.878681	4.8446	-9.24095	4.85	-9.25	1.00005	3.00015	0
4.93313	-9.15315	-2.90566	-2.19248	-1.10808	4.98605	-9.20516	4.95	-9.15	2.00004	2.00005	4.06477
5.02247	-9.03668	-2.91113	-2.2484	-1.10871	5.02283	-9.03066	5.05	-9.05	2.00004	2.00004	0
5.02013	-8.90445	-2.91894	-2.14102	-0.754621	5.12819	-8.95913	5.1	-8.9	0.999704	2.99911	8.31871
5.11784	-8.76877	-2.97854	-2.18555	-0.761844	5.14109	-8.73073	5.15	-8.75	0.999689	2.99907	0
5.24894	-8.66399	-2.9092	-2.29159	-0.902761	5.33883	-8.81618	5.25	-8.65	1.81848	1.81849	1.85789
5.35771	-8.55142	-2.90137	-2.34258	-0.904489	5.36408	-8.56805	5.35	-8.55	1.81846	1.81846	0
5.38441	-8.41872	-2.87341	-2.25416	-0.597305	5.38848	-8.31037	5.45	-8.4	2.00068	3.00103	6.46259
5.5001	-8.29021	-2.95656	-2.28996	-0.602786	5.53874	-8.25196	5.55	-8.25	2.00066	3.00099	0
5.61807	-8.18502	-2.95718	-2.35616	-0.692162	5.56632	-8.04704	5.65	-8.15	1.99952	1.99953	0.88899
5.73352	-8.07353	-2.99323	-2.39194	-0.693163	5.7459	-8.05196	5.75	-8.05	1.9995	1.9995	0
5.79053	-7.95218	-2.93002	-2.33287	-0.469626	5.78426	-7.91676	5.8	-7.95	0.999944	1.99989	3.56922
5.87774	-7.85994	-2.87587	-2.35432	-0.468413	5.84978	-7.88144	5.85	-7.85	0.999939	1.99988	0
5.97055	-7.75224	-2.87409	-2.35995	-0.427689	5.92249	-7.69769	5.95	-7.75	1.99772	1.99772	0.189794
6.06501	-7.65432	-2.85221	-2.37827	-0.424408	6.04031	-7.64732	6.05	-7.65	1.99771	1.9977	0
6.17264	-7.54546	-2.84312	-2.39029	-0.39691	6.16773	-7.55437	6.15	-7.55	1.8199	1.8199	0.0614096
6.27285	-7.4486	-2.79634	-2.4092	-0.394182	6.23866	-7.45306	6.25	-7.45	1.8199	1.81991	0
6.40929	-7.36486	-2.85939	-2.4922	-0.557685	6.25322	-7.17734	6.4	-7.35	2.99605	1.99736	2.95867
6.53557	-7.26919	-2.90327	-2.51947	-0.555821	6.55461	-7.24907	6.55	-7.25	2.99605	1.99736	0
6.68007	-7.18626	-2.94063	-2.57495	-0.615539	6.67172	-7.23041	6.65	-7.2	1.8206	0.910303	0.291144
6.79292	-7.1232	-2.85138	-2.61184	-0.623554	6.74664	-7.15616	6.75	-7.15	1.8206	0.910298	0
6.84553	-7.03813	-2.58556	-2.55065	-0.397912	6.79888	-6.99594	6.85	-7.05	1.99848	1.99848	4.89507
6.95383	-6.96535	-2.58958	-2.56977	-0.396708	6.95342	-6.96092	6.95	-6.95	1.99846	1.99846	0
7.09055	-6.89514	-2.64162	-2.61272	-0.445531	7.17955	-6.9446	7.1	-6.85	2.72688	1.81792	0.359392
7.23436	-6.79313	-2.7287	-2.62284	-0.422687	7.24929	-6.7261	7.25	-6.75	2.72688	1.81792	0
7.3126	-6.69663	-2.48657	-2.55329	-0.192059	7.42782	-6.72337	7.35	-6.65	1.81821	1.81821	5.11481
7.44279	-6.59645	-2.5615	-2.55148	-0.172424	7.46332	-6.54842	7.45	-6.55	1.81821	1.81821	0
7.56197	-6.51995	-2.57345	-2.56698	-0.187709	7.54452	-6.5069	7.55	-6.5	1.81726	0.908632	0.0280377
7.67154	-6.45239	-2.53953	-2.58116	-0.194054	7.65373	-6.46481	7.65	-6.45	1.81726	0.908632	0
7.83187	-6.40068	-2.72245	-2.66692	-0.37092	7.8635	-6.45394	7.8	-6.4	2.72951	0.909839	2.92162
7.9578	-6.33906	-2.69816	-2.68961	-0.37497	7.94162	-6.34466	7.95	-6.35	2.72948	0.909826	0
8.01597	-6.25851	-2.40118	-2.62382	-0.178886	7.89525	-6.11857	8.05	-6.25	2.00047	2.00048	4.48038
8.12595	-6.18236	-2.43901	-2.62171	-0.162973	8.12355	-6.14389	8.15	-6.15	2.00048	2.00048	0
8.25096	-6.11014	-2.47706	-2.63144	-0.167763	8.31423	-6.05705	8.3	-6.05	2.72702	1.81801	0.0956919
8.39608	-6.01357	-2.578	-2.62362	-0.14053	8.45315	-5.97158	8.45	-5.95	2.727	1.818	0
8.50161	-5.94107	-2.54514	-2.61177	-0.0984179	8.53167	-5.90349	8.55	-5.9	2.00127	1.00064	0.175435
8.62177	-5.86067	-2.59235	-2.60681	-0.0834768	8.64207	-5.83392	8.65	-5.85	2.00128	1.00064	0
8.76165	-5.80409	-2.71936	-2.65079	-0.174696	8.88764	-5.82241	8.8	-5.75	2.99963	1.99976	1.13155
8.9033	-5.70521	-2.81837	-2.63745	-0.141862	8.94256	-5.64534	8.95	-5.65	2.99961	1.99974	0
9.00109	-5.61542	-2.65104	-2.5797	0.0120334	9.21669	-5.64514	9.05	-5.55	1.99699	1.997	3.01237
9.12943	-5.5117	-2.73544	-2.55778	0.0430115	9.15342	-5.45253	9.15	-5.45	1.997	1.99701	0
9.22752	-5.4019	-2.62083	-2.49612	0.173331	9.16723	-5.29709	9.25	-5.35	1.8166	1.81659	1.71097
9.3498	-5.28774	-2.68102	-2.46893	0.197612	9.34852	-5.23619	9.35	-5.25	1.8166	1.81659	0
