px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
72.5459	16.4275	33.3976	-4.4053	-3.09755	95.3229	19.6585	94.8209	20.01	0.893308	-0.497439	0
93.8655	21.9456	33.0794	-1.3209	-3.07485	94.494	19.8854	94.8209	20.01	0.893308	-0.497439	2.34264
73.2939	15.8934	33.0794	-4.39575	-3.07485	95.5039	19.6984	95.7116	19.5078	0.87398	-0.498816	0
94.9847	21.5428	32.6669	-1.32784	-3.04565	95.6097	19.5804	95.7116	19.5078	0.87398	-0.498816	3.67047
74.5339	15.3785	32.6669	-4.37349	-3.04565	96.2641	19.1597	96.5842	19.0065	0.865773	-0.500589	0
95.9435	21.0571	32.4161	-1.33347	-3.06566	96.559	18.8688	96.5842	19.0065	0.865773	-0.500589	3.32794
75.6796	15.3098	32.4161	-4.39913	-3.06566	97.5286	18.727	97.45	18.506	0.868716	-0.503009	0
96.8855	20.5454	32.148	-1.33613	-3.05796	97.5333	18.1735	97.45	18.506	0.868716	-0.503009	3.36977
76.7478	14.7913	32.148	-4.39409	-3.05796	98.2105	18.3739	98.3198	18.0049	0.882805	-0.506023	0
97.8718	20.0431	31.7752	-1.34725	-3.06373	98.4162	18.1556	98.3198	18.0049	0.882805	-0.506023	3.23479
77.9267	14.6565	31.7752	-4.41099	-3.06373	99.0363	17.357	99.2049	17.503	0.908006	-0.509278	0
98.4124	19.5518	31.3135	-1.34348	-3.08097	98.9782	17.2949	99.2049	17.503	0.908006	-0.509278	2.23787
78.8358	14.3589	31.3135	-4.42445	-3.08097	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134	0
99.84	19.0025	30.9504	-1.36055	-3.02949	100.441	16.9521	100.117	17.0001	0.944242	-0.512134	5.04181
80.2311	13.6145	30.9504	-4.39004	-3.02949	101.204	16.5368	101.065	16.497	0.991362	-0.513687	0
100.667	18.4962	30.4235	-1.36051	-3.0755	101.169	16.4353	101.065	16.497	0.991362	-0.513687	2.93296
81.5484	13.7503	30.4235	-4.43601	-3.0755	102.387	16.3992	102.063	15.9949	1.04911	-0.512803	0
101.538	17.9957	30.1787	-1.36311	-3.05842	102.081	15.8359	102.063	15.9949	1.04911	-0.512803	3.14213
82.4991	13.107	30.1787	-4.42153	-3.05842	103.003	15.353	103.119	15.4967	1.11708	-0.508169	0
