px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
11.3078	-2.17146	-1.88952	-1.77086	0.389116	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871	1.32161
11.3484	-1.96272	-1.90595	-1.72969	0.387739	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869	0
11.3639	-1.85991	-1.90595	-1.70838	0.387739	11.3011	-1.79507	11.35	-1.8	0	2.73035	0.00377767
11.3636	-1.664	-1.86938	-1.64617	0.40448	11.3326	-1.67041	11.35	-1.65	0	2.73033	0
11.3698	-1.57132	-1.86938	-1.62592	0.40448	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748	0.0814473
11.328	-1.37303	-1.88302	-1.54032	0.443112	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745	0
11.3237	-1.27037	-1.88302	-1.51597	0.443112	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964	0.374442
11.2419	-1.11601	-1.75821	-1.40874	0.493214	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964	0
11.2269	-1.02995	-1.75821	-1.38406	0.493214	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632	0.790404
11.0952	-0.788961	-1.9405	-1.25089	0.56482	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632	0
11.0605	-0.688809	-1.9405	-1.2198	0.56482	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171	1.76088
10.9335	-0.52158	-1.89781	-1.10797	0.6074	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708	0
10.8858	-0.429543	-1.89781	-1.07455	0.6074	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738	0.442053
10.7291	-0.296664	-1.8406	-0.947304	0.658918	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738	0
10.6691	-0.216076	-1.8406	-0.911073	0.658918	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864	0.642079
10.4559	-0.0975764	-1.86721	-0.753942	0.73058	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864	0
10.3805	-0.0292134	-1.86721	-0.713793	0.73058	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826	1.19336
10.1979	0.029974	-1.77895	-0.576337	0.778902	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818	0
10.1156	0.0812702	-1.77895	-0.533548	0.778902	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169	0.642119
9.90987	0.113858	-1.75218	-0.384612	0.832167	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161	0
9.82044	0.147967	-1.75218	-0.338795	0.832167	9.63973	0.0585714	9.7	0.0500011	-2.72439	0	0.690217
9.59992	0.134878	-1.74977	-0.172936	0.894361	9.54669	0.0374948	9.55	0.0500011	-2.72438	0	0
9.50556	0.149253	-1.74977	-0.123754	0.894361	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923	0.934335
9.27841	0.162131	-1.83345	-0.0129232	0.904841	9.24446	0.153574	9.25	0.15	-2.7277	0.909222	0
9.17838	0.161223	-1.83345	0.0368567	0.904841	9.0614	0.20077	9.1	0.2	-2.72652	0.908843	0.111289
8.96045	0.193813	-1.89388	0.0913389	0.867321	8.94752	0.260272	8.95	0.25	-2.72653	0.908843	0
8.85782	0.182229	-1.89388	0.139034	0.867321	8.90199	0.247143	8.85	0.25	-1.81847	0	0.36016
8.71226	0.195881	-1.75667	0.186556	0.827	8.76016	0.263752	8.75	0.25	-1.81846	0	0
8.61838	0.176205	-1.75667	0.232089	0.827	8.46355	0.258809	8.55	0.25	-3.6326	0	0.58319
8.39207	0.178185	-1.83929	0.265957	0.780373	8.35367	0.252596	8.35	0.25	-3.6326	0	0
8.29582	0.149975	-1.83929	0.30886	0.780373	8.05161	0.241868	8.2	0.25	-2.72841	0	0.561718
8.08247	0.152854	-1.85967	0.322691	0.721378	8.05411	0.247878	8.05	0.25	-2.72842	0	0
7.98683	0.118956	-1.85967	0.36237	0.721378	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025	0.770493
7.77268	0.0845086	-1.8905	0.393802	0.682141	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016	0
7.67826	0.0433581	-1.8905	0.431259	0.682141	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554	0.349052
7.47606	-0.00812985	-1.89562	0.464221	0.64751	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554	0
7.39253	-0.0515259	-1.89562	0.49662	0.64751	7.15329	0.0425189	7.3	0.0500011	-2.99789	0	0.264805
7.20412	-0.0712132	-1.87569	0.488577	0.586754	7.16618	0.0287673	7.15	0.0500011	-2.9979	0	0
7.11442	-0.12063	-1.87569	0.52085	0.586754	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813	0.885193
6.95103	-0.191039	-1.81275	0.560215	0.565422	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811	0
6.86788	-0.244894	-1.81275	0.591343	0.565422	6.83008	-0.250179	6.85	-0.25	-1.81646	-1.81646	0.15607
6.73697	-0.350451	-1.74085	0.660417	0.570977	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645	0
6.66281	-0.409826	-1.74085	0.691806	0.570977	6.74798	-0.457727	6.65	-0.45	-1.81901	-1.819	0.0715668
6.53135	-0.547911	-1.73779	0.7701	0.583997	6.54569	-0.565853	6.55	-0.549999	-1.81899	-1.81898	0
6.4643	-0.614917	-1.73779	0.802195	0.583997	6.565	-0.754748	6.5	-0.749999	-0.909789	-3.63914	0.0405074
6.38032	-0.835851	-1.78812	0.950605	0.654743	6.4494	-0.940848	6.45	-0.949999	-0.909781	-3.63911	0
6.32986	-0.908811	-1.78812	0.983336	0.654743	6.44213	-1.11266	6.4	-1.1	-1.0002	-3.00061	1.21241
6.27391	-1.14901	-1.89601	1.13207	0.724855	6.34405	-1.26138	6.35	-1.25	-1.0002	-3.00061	0
6.23539	-1.23479	-1.89601	1.1683	0.724855	6.39474	-1.36501	6.3	-1.35	-1.00035	-2.00072	1.34508
6.20453	-1.41513	-1.85774	1.27273	0.752361	6.25356	-1.42931	6.25	-1.45	-1.00036	-2.00072	0
6.17888	-1.50388	-1.85774	1.31044	0.752361	6.24787	-1.61119	6.25	-1.6	0	-2.99288	0.198911
6.17616	-1.71565	-1.89589	1.43146	0.791883	6.23547	-1.75335	6.25	-1.75	0	-2.99285	0
6.16379	-1.81828	-1.89589	1.47498	0.791883	6.41111	-1.93027	6.3	-1.9	0.909739	-2.72921	0.374241
6.2357	-2.03473	-1.87018	1.64205	0.861922	6.34873	-2.05372	6.35	-2.05	0.909735	-2.72921	0
6.24511	-2.13629	-1.87018	1.68945	0.861922	6.53066	-2.26346	6.35	-2.2	0	-2.72782	1.01069
6.3171	-2.33755	-1.86571	1.82162	0.894535	6.36917	-2.33894	6.35	-2.35	0	-2.72779	0
6.34452	-2.43553	-1.86571	1.87081	0.894535	6.27034	-2.51837	6.35	-2.55	0	-3.63689	0.210526
6.38451	-2.68384	-1.99191	1.93412	0.864314	6.34287	-2.73391	6.35	-2.75	0	-3.63689	0
6.4253	-2.78456	-1.99191	1.98167	0.864314	6.45883	-2.92313	6.4	-2.9	0.908854	-2.72658	0.36968
6.48595	-3.02197	-2.06649	2.03352	0.82731	6.43866	-3.06257	6.45	-3.05	0.908859	-2.72658	0
6.53835	-3.12181	-2.06649	2.07904	0.82731	6.49154	-3.20004	6.5	-3.2	0.908863	-2.72658	0.322873
6.60096	-3.32506	-2.04042	2.11878	0.783383	6.53579	-3.34211	6.55	-3.35	0.908855	-2.72655	0
6.66085	-3.41899	-2.04042	2.16189	0.783383	6.70146	-3.53446	6.6	-3.5	0.908714	-2.72613	0.370704
6.72461	-3.6147	-1.99702	2.18751	0.731761	6.64657	-3.63945	6.65	-3.65	0.908702	-2.72611	0
6.78925	-3.70242	-1.99702	2.22773	0.731761	6.70956	-3.81739	6.7	-3.8	0.909565	-2.72871	0.550483
6.84669	-3.9106	-1.97092	2.22718	0.663123	6.74885	-3.96368	6.75	-3.95	0.909561	-2.72869	0
6.91383	-3.99479	-1.97092	2.26367	0.663123	6.73758	-4.06653	6.8	-4.1	0.908566	-2.72568	1.00411
6.96607	-4.19661	-1.92	2.25079	0.590144	6.85796	-4.25464	6.85	-4.25	0.908561	-2.72569	0
7.03321	-4.27714	-1.92	2.28325	0.590144	7.10395	-4.49091	6.95	-4.4	1.81821	-2.72732	1.2119
7.11999	-4.48812	-1.94208	2.27854	0.531111	7.04679	-4.55716	7.05	-4.55	1.81822	-2.72732	0
7.18991	-4.56761	-1.94208	2.30769	0.531111	7.02393	-4.64459	7.1	-4.7	0.91085	-2.73253	0.803392
7.24616	-4.77675	-1.90324	2.27279	0.451306	7.13435	-4.85502	7.15	-4.85	0.910837	-2.73251	0
7.30792	-4.84823	-1.90324	2.29534	0.451306	7.24619	-4.97656	7.2	-4.95	1.00033	-2.00068	1.4731
7.35373	-5.00566	-1.80472	2.27441	0.394216	7.25317	-5.04605	7.25	-5.05	1.00033	-2.00066	0
7.41242	-5.07352	-1.80472	2.29415	0.394216	7.22054	-5.09604	7.35	-5.2	1.9976	-2.9964	0.923738
7.49732	-5.26784	-1.86118	2.27097	0.340194	7.43604	-5.34825	7.45	-5.35	1.9976	-2.9964	0
7.56358	-5.34504	-1.86118	2.2897	0.340194	7.40989	-5.38617	7.5	-5.45	0.908252	-1.8165	0.775721
7.63649	-5.52142	-1.80508	2.26727	0.287842	7.55662	-5.56714	7.55	-5.55	0.908244	-1.81648	0
7.70031	-5.59654	-1.80508	2.2831	0.287842	7.39379	-5.52612	7.65	-5.7	1.81785	-2.72677	0.655274
7.80571	-5.7883	-1.84449	2.269	0.248108	7.76459	-5.8425	7.75	-5.85	1.81785	-2.72677	0
7.87095	-5.86499	-1.84449	2.28265	0.248108	7.84699	-6.00602	7.8	-5.95	0.909078	-1.81815	0.360409
7.93631	-6.02146	-1.74942	2.25828	0.203279	7.85921	-6.04502	7.85	-6.05	0.909073	-1.81815	0
7.99727	-6.09486	-1.74942	2.26945	0.203279	7.89511	-6.1416	7.95	-6.2	1.8197	-2.72955	0.528357
8.09756	-6.29539	-1.81221	2.23999	0.158916	8.05619	-6.36041	8.05	-6.35	1.81969	-2.72953	0
8.15924	-6.37267	-1.81221	2.24872	0.158916	8.2234	-6.53735	8.15	-6.5	1.8187	-2.72807	0.469784
8.27721	-6.58498	-1.90875	2.22464	0.123544	8.25446	-6.64851	8.25	-6.65	1.81869	-2.72804	0
8.34087	-6.66746	-1.90875	2.23144	0.123544	8.32206	-6.77114	8.3	-6.75	0.908979	-1.81795	0.37802
8.39694	-6.82735	-1.79445	2.19435	0.0803496	8.31728	-6.8399	8.35	-6.85	0.908979	-1.81795	0
8.45432	-6.90673	-1.79445	2.19876	0.0803496	8.2713	-6.91098	8.4	-7	0.909094	-2.72732	0.544543
8.51404	-7.1025	-1.78497	2.14466	0.0271966	8.44183	-7.15372	8.45	-7.15	0.909102	-2.72732	0
8.56704	-7.1843	-1.78497	2.14616	0.0271966	8.54154	-7.25975	8.55	-7.3	1.81751	-2.72628	0.61438
8.67331	-7.40882	-1.90309	2.11591	-0.000658236	8.65899	-7.4699	8.65	-7.45	1.81752	-2.72628	0
8.72724	-7.49768	-1.90309	2.11587	-0.000658236	8.83598	-7.68162	8.7	-7.55	0.908615	-1.81723	0.341533
8.80171	-7.65417	-1.81875	2.10082	-0.013371	8.76769	-7.64094	8.75	-7.65	0.908607	-1.81721	0
8.85182	-7.73968	-1.81875	2.10009	-0.013371	8.77916	-7.72457	8.85	-7.8	1.8215	-2.73224	0.121749
8.95611	-7.9319	-1.86689	2.09168	-0.0192222	8.95669	-7.95155	8.95	-7.95	1.82148	-2.73221	0
9.00227	-8.01235	-1.86689	2.09072	-0.0192222	9.1081	-8.22433	9	-8.1	0.999025	-2.99707	0.0359504
9.07978	-8.20578	-1.91521	2.06192	-0.042012	9.05476	-8.24211	9.05	-8.25	0.999015	-2.99704	0
9.12907	-8.29811	-1.91521	2.0596	-0.042012	9.13825	-8.4037	9.1	-8.35	0.908285	-1.81657	0.155228
9.18577	-8.4619	-1.82446	2.03149	-0.0619096	9.14025	-8.44981	9.15	-8.45	0.908268	-1.81655	0
9.22989	-8.55109	-1.82446	2.02809	-0.0619096	9.22081	-8.59155	9.2	-8.6	0.91012	-2.73036	0.192998
9.28828	-8.7426	-1.81958	1.9923	-0.0864585	9.25031	-8.76071	9.25	-8.75	0.910112	-2.73033	0
9.32873	-8.8333	-1.81958	1.98754	-0.0864585	9.30208	-8.90831	9.3	-8.9	0.909524	-2.72856	0.137699
9.38092	-9.02821	-1.81947	1.95009	-0.110075	9.34431	-9.04587	9.35	-9.05	0.909524	-2.72856	0
9.41419	-9.11226	-1.81947	1.94458	-0.110075	9.39993	-9.18842	9.4	-9.2	0.999066	-2.99725	0.128199
9.46829	-9.32583	-1.90664	1.9074	-0.132216	9.4452	-9.37195	9.45	-9.35	0.999075	-2.99724	0
9.50235	-9.42414	-1.90664	1.90014	-0.132216	9.48751	-9.46421	9.5	-9.5	0.909706	-2.7291	0.22206
9.56161	-9.63453	-1.93023	1.87546	-0.140832	9.55098	-9.64789	9.55	-9.65	0.909706	-2.7291	0
9.59007	-9.72598	-1.93023	1.86842	-0.140832	9.57122	-9.75525	9.6	-9.8	1.00048	-3.00143	0.0239903
9.63698	-9.92516	-1.96053	1.84262	-0.150832	9.62408	-9.94149	9.65	-9.95	1.00046	-3.00141	0
9.66284	-10.0191	-1.96053	1.83507	-0.150832	9.61433	-9.96417	9.7	-10.05	0.998785	-1.99755	0.0354095
9.72489	-10.1786	-1.90061	1.83861	-0.134769	9.7457	-10.1502	9.75	-10.15	0.998775	-1.99754	0
9.75203	-10.2787	-1.90061	1.8312	-0.134769	9.77731	-10.3295	9.75	-10.3	0	-2.72851	0.10288
9.7863	-10.4622	-1.84871	1.80504	-0.144527	9.76557	-10.4501	9.75	-10.45	0	-2.72849	0
9.8094	-10.5605	-1.84871	1.79709	-0.144527	9.89592	-10.7137	9.8	-10.6	0.909012	-2.72704	0.0511655
9.85197	-10.7553	-1.84327	1.78058	-0.145044	9.85066	-10.7537	9.85	-10.75	0.909012	-2.72703	0
9.87072	-10.8447	-1.84327	1.77334	-0.145044	9.84397	-10.9287	9.85	-10.9	0	-3.00318	0.000403045
9.88616	-11.037	-1.86331	1.73808	-0.163034	9.85693	-11.0512	9.85	-11.05	0	-3.00316	0
9.90123	-11.1282	-1.86331	1.72993	-0.163034	9.74773	-11.0482	9.85	-11.2	0	-3.00013	0.0813568
9.89482	-11.3331	-1.90299	1.67836	-0.193804	9.84407	-11.3565	9.85	-11.35	0	-3.00012	0
9.90456	-11.4272	-1.90299	1.66866	-0.193804	9.79495	-11.4686	9.85	-11.5	0	-2.99592	0.239175
9.88791	-11.6309	-1.9305	1.61624	-0.222974	9.83943	-11.6467	9.85	-11.65	0	-2.99592	0
9.89212	-11.7362	-1.9305	1.60398	-0.222974	9.76634	-11.6976	9.8	-11.75	-0.908731	-1.81746	0.198377
9.83183	-11.8917	-1.7825	1.52335	-0.273024	9.74774	-11.8511	9.75	-11.85	-0.908731	-1.81746	0
9.82656	-11.9889	-1.7825	1.50834	-0.273024	9.7856	-12.1262	9.7	-12	-0.909591	-2.72875	0.72924
9.7406	-12.1618	-1.73204	1.41129	-0.332248	9.64482	-12.1455	9.65	-12.15	-0.909582	-2.72873	0
9.72482	-12.2551	-1.73204	1.39301	-0.332248	9.57233	-12.2948	9.6	-12.3	-0.908879	-2.72667	0.737128
9.63022	-12.4518	-1.77103	1.30191	-0.379837	9.55167	-12.4583	9.55	-12.45	-0.908879	-2.72665	0
9.60371	-12.5446	-1.77103	1.28104	-0.379837	9.37132	-12.4833	9.45	-12.55	-1.82006	-1.82006	0.481925
9.46714	-12.6902	-1.71872	1.15853	-0.449871	9.359	-12.6499	9.35	-12.65	-1.82005	-1.82005	0
9.43222	-12.7679	-1.71872	1.13604	-0.449871	9.16109	-12.6848	9.2	-12.75	-3.00047	-2.00033	1.03429
9.22175	-12.8874	-1.74485	0.955092	-0.566544	9.028	-12.8337	9.05	-12.85	-3.00048	-2.00033	0
9.16563	-12.9644	-1.74485	0.923885	-0.566544	8.85918	-12.7953	8.95	-12.9	-1.81543	-0.907707	3.04353
8.96361	-13.0499	-1.70631	0.760891	-0.652789	8.84257	-12.9684	8.85	-12.95	-1.81542	-0.907708	0
8.89533	-13.1129	-1.70631	0.725041	-0.652789	8.66865	-13.0114	8.7	-13.05	-2.73134	-1.82089	1.62049
8.6645	-13.2017	-1.786	0.567271	-0.726062	8.55319	-13.1445	8.55	-13.15	-2.73135	-1.82089	0
8.58903	-13.2482	-1.786	0.530929	-0.726062	8.27267	-12.996	8.4	-13.15	-2.99683	0	1.20652
8.36134	-13.2585	-1.79882	0.355609	-0.813677	8.25965	-13.1488	8.25	-13.15	-2.9968	0	0
8.26874	-13.2908	-1.79882	0.310854	-0.813677	8.04571	-13.0646	8.1	-13.2	-2.72707	-0.909028	1.68164
8.02288	-13.3079	-1.87764	0.163354	-0.862917	7.95841	-13.2508	7.95	-13.25	-2.72705	-0.90902	0
7.92164	-13.3224	-1.87764	0.115932	-0.862917	7.86599	-13.4154	7.8	-13.25	-2.7295	0	0.581859
7.6717	-13.3012	-1.95777	-0.0260992	-0.902771	7.62489	-13.249	7.65	-13.25	-2.7295	0	0
7.57476	-13.2968	-1.95777	-0.0712387	-0.902771	7.50783	-13.2944	7.5	-13.25	-2.99994	0	0.397842
7.36165	-13.2635	-2.00375	-0.174679	-0.913903	7.3419	-13.2474	7.35	-13.25	-2.99994	0	0
7.25447	-13.2421	-2.00375	-0.224949	-0.913903	7.19781	-13.1973	7.2	-13.2	-2.72698	0.908995	0.0550862
7.04691	-13.1734	-1.99894	-0.335187	-0.921976	7.04935	-13.1606	7.05	-13.15	-2.72695	0.908987	0
6.9448	-13.1352	-1.99894	-0.385885	-0.921976	6.79473	-13.0433	6.85	-13.15	-3.63709	0	0.0135095
6.69834	-13.0942	-2.08562	-0.430795	-0.87545	6.65123	-13.1604	6.65	-13.15	-3.63709	0	0
6.60521	-13.0492	-2.08562	-0.474558	-0.87545	6.54114	-13.2079	6.5	-13.1	-3.0006	1.00018	0.544468
6.39063	-12.9867	-2.13305	-0.517324	-0.838409	6.35317	-13.0396	6.35	-13.05	-3.0006	1.00019	0
6.2906	-12.927	-2.13305	-0.563459	-0.838409	6.27012	-13.1139	6.25	-13.05	-1.81729	0	0.337504
6.13328	-12.9146	-1.91937	-0.575133	-0.769502	6.14459	-13.0471	6.15	-13.05	-1.81729	0	0
6.04649	-12.8559	-1.91937	-0.617435	-0.769502	5.99498	-12.9442	6	-12.95	-2.72861	1.81906	1.51196
5.87774	-12.7803	-1.85964	-0.66157	-0.734865	5.86379	-12.8408	5.85	-12.85	-2.72861	1.81907	0
5.80584	-12.7223	-1.85964	-0.698314	-0.734865	5.73761	-12.8672	5.7	-12.8	-2.99988	0.999964	0.313873
5.6186	-12.6609	-1.87032	-0.700379	-0.673656	5.55118	-12.7486	5.55	-12.75	-2.99985	0.999954	0
5.54853	-12.6	-1.87032	-0.734061	-0.673656	5.45236	-12.7392	5.45	-12.7	-2.00001	1	0.935731
5.39588	-12.5457	-1.79456	-0.738194	-0.618447	5.35556	-12.6423	5.35	-12.65	-1.99998	0.999994	0
5.33075	-12.4847	-1.79456	-0.769158	-0.618447	5.26451	-12.5511	5.25	-12.55	-1.99732	1.99733	0.840206
5.17871	-12.3886	-1.79388	-0.79188	-0.584362	5.13769	-12.4355	5.15	-12.45	-1.9973	1.9973	0
5.11105	-12.318	-1.79388	-0.823978	-0.584362	5.1317	-12.5744	5.05	-12.35	-1.8206	1.82059	0.28888
4.96895	-12.2028	-1.76359	-0.85733	-0.557593	4.94432	-12.2438	4.95	-12.25	-1.82058	1.82058	0
4.91254	-12.1358	-1.76359	-0.885213	-0.557593	4.89215	-12.1623	4.85	-12.1	-1.9998	2.99969	0.175706
4.77803	-11.9758	-1.84552	-0.93536	-0.552967	4.75047	-11.9578	4.75	-11.95	-1.9998	2.9997	0
4.72463	-11.9014	-1.84552	-0.963008	-0.552967	4.6421	-11.7788	4.7	-11.85	-1.00002	2.00003	0.0993496
4.63135	-11.7507	-1.83066	-1.02235	-0.556405	4.63967	-11.7513	4.65	-11.75	-1.00001	2.00002	0
4.58495	-11.6724	-1.83066	-1.0502	-0.556405	4.58347	-11.632	4.6	-11.6	-0.998955	2.99688	0.00578141
4.52579	-11.4892	-1.8421	-1.13958	-0.585174	4.56619	-11.4576	4.55	-11.45	-0.99896	2.99689	0
4.48874	-11.4058	-1.8421	-1.16881	-0.585174	4.46846	-11.2092	4.5	-11.3	-1.00106	3.00319	0.198058
4.43399	-11.1909	-1.92912	-1.25761	-0.611078	4.46017	-11.1425	4.45	-11.15	-1.00106	3.00319	0
4.40309	-11.0902	-1.92912	-1.29125	-0.611078	4.43672	-11.0976	4.45	-11.05	0	1.8168	0.245404
4.39258	-10.9255	-1.79809	-1.38075	-0.630469	4.43803	-10.9525	4.45	-10.95	0	1.81679	0
4.37697	-10.8377	-1.79809	-1.41226	-0.630469	4.40556	-10.7068	4.45	-10.8	0	3.00139	0.254291
4.39662	-10.6646	-1.76082	-1.51313	-0.663263	4.45507	-10.6618	4.45	-10.65	0	3.00138	0
4.39287	-10.5773	-1.76082	-1.54629	-0.663263	4.44716	-10.5583	4.45	-10.55	0	2.00041	0.262169
4.41817	-10.4247	-1.6951	-1.63254	-0.680677	4.45187	-10.4417	4.45	-10.45	0	2.00038	0
4.42461	-10.3409	-1.6951	-1.66658	-0.680677	4.45602	-10.2142	4.5	-10.3	0.999584	2.99875	0.115869
4.48848	-10.1525	-1.74961	-1.77662	-0.717559	4.55349	-10.1343	4.55	-10.15	0.999574	2.99871	0
4.50961	-10.0595	-1.74961	-1.81609	-0.717559	4.56608	-10.005	4.55	-10	0	2.72717	0.342991
4.56191	-9.85697	-1.7971	-1.89175	-0.7147	4.55922	-9.84124	4.55	-9.85	0	2.72714	0
4.59441	-9.76459	-1.7971	-1.93104	-0.7147	4.62339	-9.6559	4.65	-9.7	1.8193	2.72895	0.025056
4.70326	-9.55527	-1.88372	-2.03459	-0.736794	4.7439	-9.53522	4.75	-9.55	1.81929	2.72894	0
4.74638	-9.47247	-1.88372	-2.07143	-0.736794	4.74852	-9.27389	4.8	-9.4	1.00006	3.00019	0.177218
4.8453	-9.27514	-1.97152	-2.13516	-0.728289	4.8446	-9.24095	4.85	-9.25	1.00005	3.00015	0
4.89891	-9.19342	-1.97152	-2.17157	-0.728289	4.98605	-9.20516	4.95	-9.15	2.00004	2.00005	0.108103
5.01861	-9.03311	-1.98387	-2.24626	-0.729934	5.02283	-9.03066	5.05	-9.05	2.00004	2.00004	0
5.08138	-8.95732	-1.98387	-2.28276	-0.729934	5.12819	-8.95913	5.1	-8.9	0.999704	2.99911	0.00214495
5.18453	-8.77523	-2.01956	-2.3112	-0.691018	5.14109	-8.73073	5.15	-8.75	0.999689	2.99907	0
5.26023	-8.69519	-2.01956	-2.3492	-0.691018	5.33883	-8.81618	5.25	-8.65	1.81848	1.81849	0.305214
5.39128	-8.55947	-1.9449	-2.41402	-0.681004	5.36408	-8.56805	5.35	-8.55	1.81846	1.81846	0
5.46428	-8.49643	-1.9449	-2.44806	-0.681004	5.38848	-8.31037	5.45	-8.4	2.00068	3.00103	0.076905
5.58514	-8.32069	-1.99084	-2.45769	-0.629958	5.53874	-8.25196	5.55	-8.25	2.00066	3.00099	0
5.66261	-8.25935	-1.99084	-2.48919	-0.629958	5.56632	-8.04704	5.65	-8.15	1.99952	1.99953	0.545366
5.79002	-8.10433	-1.99435	-2.50434	-0.587729	5.7459	-8.05196	5.75	-8.05	1.9995	1.9995	0
5.87036	-8.04651	-1.99435	-2.53373	-0.587729	5.78426	-7.91676	5.8	-7.95	0.999944	1.99989	0.366003
5.94703	-7.9211	-1.84877	-2.53056	-0.532175	5.84978	-7.88144	5.85	-7.85	0.999939	1.99988	0
6.0229	-7.86932	-1.84877	-2.5572	-0.532175	5.92249	-7.69769	5.95	-7.75	1.99772	1.99772	0.903684
6.11739	-7.72244	-1.79974	-2.54008	-0.469692	6.04031	-7.64732	6.05	-7.65	1.99771	1.9977	0
6.19898	-7.66786	-1.79974	-2.56589	-0.469692	6.16773	-7.55437	6.15	-7.55	1.8199	1.8199	0.889581
6.30834	-7.52066	-1.74666	-2.55251	-0.412544	6.23866	-7.45306	6.25	-7.45	1.8199	1.81991	0
6.38096	-7.47314	-1.74666	-2.57317	-0.412544	6.25322	-7.17734	6.4	-7.35	2.99605	1.99736	0.731456
6.5485	-7.32194	-1.86392	-2.57576	-0.379422	6.55461	-7.24907	6.55	-7.25	2.99605	1.99736	0
6.6348	-7.26832	-1.86392	-2.5966	-0.379422	6.67172	-7.23041	6.65	-7.2	1.8206	0.910303	0.439971
6.7788	-7.16508	-1.80299	-2.6212	-0.364545	6.74664	-7.15616	6.75	-7.15	1.8206	0.910298	0
6.85687	-7.12124	-1.80299	-2.63944	-0.364545	6.79888	-6.99594	6.85	-7.05	1.99848	1.99848	0.095299
6.98813	-7.00675	-1.78509	-2.63737	-0.331632	6.95342	-6.96092	6.95	-6.95	1.99846	1.99846	0
7.07387	-6.96041	-1.78509	-2.65561	-0.331632	7.17955	-6.9446	7.1	-6.85	2.72688	1.81792	0.252158
7.2555	-6.80693	-1.87615	-2.64113	-0.288635	7.24929	-6.7261	7.25	-6.75	2.72688	1.81792	0
7.34572	-6.75846	-1.87615	-2.65701	-0.288635	7.42782	-6.72337	7.35	-6.65	1.81821	1.81821	0.525762
7.50001	-6.61547	-1.87425	-2.63464	-0.243073	7.46332	-6.54842	7.45	-6.55	1.81821	1.81821	0
7.58983	-6.56633	-1.87425	-2.64801	-0.243073	7.54452	-6.5069	7.55	-6.5	1.81726	0.908632	0.456126
7.71037	-6.474	-1.74607	-2.65041	-0.222485	7.65373	-6.46481	7.65	-6.45	1.81726	0.908632	0
7.79463	-6.42956	-1.74607	-2.66263	-0.222485	7.8635	-6.45394	7.8	-6.4	2.72951	0.909839	0.298339
7.95256	-6.34538	-1.71965	-2.68321	-0.219225	7.94162	-6.34466	7.95	-6.35	2.72948	0.909826	0
8.0293	-6.30803	-1.71965	-2.69417	-0.219225	7.89525	-6.11857	8.05	-6.25	2.00047	2.00048	0.011104
8.15781	-6.19913	-1.70322	-2.67448	-0.184449	8.12355	-6.14389	8.15	-6.15	2.00048	2.00048	0
8.24105	-6.15765	-1.70322	-2.68462	-0.184449	8.31423	-6.05705	8.3	-6.05	2.72702	1.81801	0.317653
8.43788	-6.02864	-1.82314	-2.67567	-0.159859	8.45315	-5.97158	8.45	-5.95	2.727	1.818	0
8.51881	-5.98833	-1.82314	-2.68365	-0.159859	8.53167	-5.90349	8.55	-5.9	2.00127	1.00064	0.298574
8.66509	-5.87892	-1.82085	-2.66635	-0.131445	8.64207	-5.83392	8.65	-5.85	2.00128	1.00064	0
8.74558	-5.83782	-1.82085	-2.67292	-0.131445	8.88764	-5.82241	8.8	-5.75	2.99963	1.99976	0.19194
8.93132	-5.7068	-1.93324	-2.65282	-0.10276	8.94256	-5.64534	8.95	-5.65	2.99961	1.99974	0
9.01626	-5.6619	-1.93324	-2.65797	-0.10276	9.21669	-5.64514	9.05	-5.55	1.99699	1.997	0.323657
9.17549	-5.52178	-1.96704	-2.61931	-0.0598818	9.15342	-5.45253	9.15	-5.45	1.997	1.99701	0
9.26871	-5.46833	-1.96704	-2.62261	-0.0598818	9.16723	-5.29709	9.25	-5.35	1.8166	1.81659	0.405032
