px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
11.3799	-2.44122	-0.814348	-1.82371	0.339067	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871	21.0744
11.3905	-2.39796	-0.814348	-1.80507	0.339067	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869	0
11.4021	-2.12598	-1.06521	-1.70823	0.382092	11.3011	-1.79507	11.35	-1.8	0	2.73035	2.25782
11.4095	-2.0683	-1.06521	-1.68724	0.382092	11.3326	-1.67041	11.35	-1.65	0	2.73033	0
11.3263	-1.71001	-1.47597	-1.44835	0.575423	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748	11.9663
11.3165	-1.63733	-1.47597	-1.41955	0.575423	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745	0
11.2314	-1.31215	-1.91089	-1.2548	0.682585	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964	2.72387
11.198	-1.2134	-1.91089	-1.21729	0.682585	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964	0
10.9557	-0.858158	-2.61837	-0.951568	0.88618	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632	9.97009
10.8791	-0.753153	-2.61837	-0.907218	0.88618	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632	0
10.8082	-0.646846	-2.1171	-0.881446	0.809134	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171	3.20157
10.7341	-0.558178	-2.1171	-0.836916	0.809134	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708	0
10.5777	-0.373339	-2.34089	-0.746012	0.828179	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738	1.77162
10.4831	-0.287616	-2.34089	-0.700443	0.828179	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738	0
10.2066	-0.116373	-2.98097	-0.560121	0.902675	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864	8.04371
10.0678	-0.0322349	-2.98097	-0.510486	0.902675	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864	0
9.95713	0.0261333	-2.40256	-0.43547	0.877753	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826	6.92612
9.83779	0.0796415	-2.40256	-0.387231	0.877753	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818	0
9.60782	0.12686	-2.57064	-0.273501	0.90155	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169	2.18706
9.47247	0.162171	-2.57064	-0.223974	0.90155	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161	0
9.24338	0.164203	-2.63915	-0.108711	0.921805	9.63973	0.0585714	9.7	0.0500011	-2.72439	0	2.42387
9.09999	0.176704	-2.63915	-0.0579575	0.921805	9.54669	0.0374948	9.55	0.0500011	-2.72438	0	0
8.87235	0.164415	-2.69531	0.0416026	0.927038	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923	2.78983
8.72583	0.154689	-2.69531	0.0925823	0.927038	9.24446	0.153574	9.25	0.15	-2.7277	0.909222	0
8.52098	0.15666	-2.6833	0.161112	0.908064	9.0614	0.20077	9.1	0.2	-2.72652	0.908843	3.85638
8.37725	0.12934	-2.6833	0.211069	0.908064	8.94752	0.260272	8.95	0.25	-2.72653	0.908843	0
8.27538	0.110646	-2.19201	0.296723	0.91397	8.90199	0.247143	8.85	0.25	-1.81847	0	7.58907
8.16217	0.0723289	-2.19201	0.346984	0.91397	8.76016	0.263752	8.75	0.25	-1.81846	0	0
7.88288	0.141726	-3.00525	0.283725	0.762638	8.46355	0.258809	8.55	0.25	-3.6326	0	18.2378
7.72659	0.091814	-3.00525	0.325714	0.762638	8.35367	0.252596	8.35	0.25	-3.6326	0	0
7.52739	0.0985222	-2.82927	0.343927	0.714461	8.05161	0.241868	8.2	0.25	-2.72841	0	4.29746
7.38344	0.0428434	-2.82927	0.383206	0.714461	8.05411	0.247878	8.05	0.25	-2.72842	0	0
7.2079	0.0587237	-2.69438	0.384778	0.652369	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025	5.26361
7.07285	0.00024352	-2.69438	0.420662	0.652369	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016	0
6.92645	-0.00475692	-2.7282	0.417944	0.582862	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554	10.7199
6.79179	-0.0681083	-2.7282	0.44995	0.582862	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554	0
6.57287	-0.0625979	-2.96651	0.406078	0.475337	7.15329	0.0425189	7.3	0.0500011	-2.99789	0	8.13729
6.43836	-0.123182	-2.96651	0.429862	0.475337	7.16618	0.0287673	7.15	0.0500011	-2.9979	0	0
6.39024	-0.15892	-2.36	0.480205	0.491719	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813	11.762
6.27696	-0.220803	-2.36	0.507251	0.491719	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811	0
6.1848	-0.287746	-2.17397	0.545245	0.476623	6.83008	-0.250179	6.85	-0.25	-1.81646	-1.81646	5.66804
6.08428	-0.351463	-2.17397	0.571485	0.476623	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645	0
6.0295	-0.44553	-1.99734	0.627461	0.477731	6.74798	-0.457727	6.65	-0.45	-1.81901	-1.819	6.84373
5.94244	-0.511424	-1.99734	0.653725	0.477731	6.54569	-0.565853	6.55	-0.549999	-1.81899	-1.81898	0
5.96257	-0.671494	-1.52307	0.80208	0.580506	6.565	-0.754748	6.5	-0.749999	-0.909789	-3.63914	8.9278
5.90627	-0.732796	-1.52307	0.833984	0.580506	6.4494	-0.940848	6.45	-0.949999	-0.909781	-3.63911	0
5.89722	-0.92504	-1.51274	0.96945	0.644687	6.44213	-1.11266	6.4	-1.1	-1.0002	-3.00061	4.73176
5.85629	-0.988102	-1.51274	1.00168	0.644687	6.34405	-1.26138	6.35	-1.25	-1.0002	-3.00061	0
5.86029	-1.17722	-1.55993	1.1254	0.69118	6.39474	-1.36501	6.3	-1.35	-1.00035	-2.00072	4.27456
5.82871	-1.24802	-1.55993	1.15995	0.69118	6.25356	-1.42931	6.25	-1.45	-1.00036	-2.00072	0
5.89364	-1.52168	-1.62952	1.42863	0.904251	6.24787	-1.61119	6.25	-1.6	0	-2.99288	9.01537
5.88429	-1.60239	-1.62952	1.47395	0.904251	6.23547	-1.75335	6.25	-1.75	0	-2.99285	0
6.00373	-1.93056	-2.08928	1.75234	1.1011	6.41111	-1.93027	6.3	-1.9	0.909739	-2.72921	8.98754
6.02737	-2.0423	-2.08928	1.81286	1.1011	6.34873	-2.05372	6.35	-2.05	0.909735	-2.72921	0
6.1414	-2.17122	-1.73726	1.94057	1.0905	6.53066	-2.26346	6.35	-2.2	0	-2.72782	3.02915
6.17756	-2.25899	-1.73726	2.00053	1.0905	6.36917	-2.33894	6.35	-2.35	0	-2.72779	0
6.25108	-2.43905	-1.68683	2.10476	1.07156	6.27034	-2.51837	6.35	-2.55	0	-3.63689	0.271216
6.29953	-2.51731	-1.68683	2.16369	1.07156	6.34287	-2.73391	6.35	-2.75	0	-3.63689	0
6.43386	-2.78959	-2.15375	2.24622	1.04555	6.45883	-2.92313	6.4	-2.9	0.908854	-2.72658	2.34304
6.50935	-2.87954	-2.15375	2.30374	1.04555	6.43866	-3.06257	6.45	-3.05	0.908859	-2.72658	0
6.62394	-3.10577	-2.19453	2.35678	0.995082	6.49154	-3.20004	6.5	-3.2	0.908863	-2.72658	0.740107
6.71044	-3.18834	-2.19453	2.41153	0.995082	6.53579	-3.34211	6.55	-3.35	0.908855	-2.72655	0
6.83287	-3.41237	-2.19832	2.44505	0.934909	6.70146	-3.53446	6.6	-3.5	0.908714	-2.72613	0.922155
6.92646	-3.48712	-2.19832	2.49649	0.934909	6.64657	-3.63945	6.65	-3.65	0.908702	-2.72611	0
7.0244	-3.73305	-2.2852	2.48635	0.851369	6.70956	-3.81739	6.7	-3.8	0.909565	-2.72871	2.3174
7.12466	-3.80669	-2.2852	2.53315	0.851369	6.74885	-3.96368	6.75	-3.95	0.909561	-2.72869	0
7.1852	-4.03988	-2.20555	2.50574	0.764173	6.73758	-4.06653	6.8	-4.1	0.908566	-2.72568	3.64012
7.28334	-4.10928	-2.20555	2.5478	0.764173	6.85796	-4.25464	6.85	-4.25	0.908561	-2.72569	0
7.43927	-4.40036	-2.70222	2.51534	0.679291	7.10395	-4.49091	6.95	-4.4	1.81821	-2.72732	5.59109
7.56011	-4.4844	-2.70222	2.5527	0.679291	7.04679	-4.55716	7.05	-4.55	1.81822	-2.72732	0
7.61655	-4.7208	-2.50097	2.51376	0.597448	7.02393	-4.64459	7.1	-4.7	0.91085	-2.73253	5.70601
7.72792	-4.79884	-2.50097	2.54656	0.597448	7.13435	-4.85502	7.15	-4.85	0.910837	-2.73251	0
7.76641	-5.01663	-2.28063	2.50575	0.521472	7.24619	-4.97656	7.2	-4.95	1.00033	-2.00068	4.5624
7.85816	-5.08248	-2.28063	2.53181	0.521472	7.25317	-5.04605	7.25	-5.05	1.00033	-2.00066	0
7.9609	-5.31885	-2.86818	2.49758	0.458716	7.22054	-5.09604	7.35	-5.2	1.9976	-2.9964	14.6679
8.07563	-5.4029	-2.86818	2.52054	0.458716	7.43604	-5.34825	7.45	-5.35	1.9976	-2.9964	0
8.0746	-5.57228	-2.24339	2.48528	0.395874	7.40989	-5.38617	7.5	-5.45	0.908252	-1.8165	10.95
8.17234	-5.64583	-2.24339	2.50708	0.395874	7.55662	-5.56714	7.55	-5.55	0.908244	-1.81648	0
8.23696	-5.85545	-2.60195	2.4712	0.335643	7.39379	-5.52612	7.65	-5.7	1.81785	-2.72677	13.5296
8.34882	-5.94243	-2.60195	2.48967	0.335643	7.76459	-5.8425	7.75	-5.85	1.81785	-2.72677	0
8.36821	-6.11932	-2.07411	2.44914	0.27612	7.84699	-6.00602	7.8	-5.95	0.909078	-1.81815	6.71749
8.45566	-6.19071	-2.07411	2.46433	0.27612	7.85921	-6.04502	7.85	-6.05	0.909073	-1.81815	0
8.55637	-6.39832	-2.56008	2.43611	0.232394	7.89511	-6.1416	7.95	-6.2	1.8197	-2.72955	10.5076
8.66288	-6.48788	-2.56008	2.44888	0.232394	8.05619	-6.36041	8.05	-6.35	1.81969	-2.72953	0
8.78231	-6.72151	-2.81648	2.41284	0.186018	8.2234	-6.53735	8.15	-6.5	1.8187	-2.72807	5.80599
8.89702	-6.82291	-2.81648	2.42307	0.186018	8.25446	-6.64851	8.25	-6.65	1.81869	-2.72804	0
8.90614	-6.99665	-2.24579	2.37024	0.127967	8.32206	-6.77114	8.3	-6.75	0.908979	-1.81795	8.43871
8.99393	-7.08153	-2.24579	2.37728	0.127967	8.31728	-6.8399	8.35	-6.85	0.908979	-1.81795	0
9.01804	-7.26458	-2.33803	2.32929	0.0820711	8.2713	-6.91098	8.4	-7	0.909094	-2.72732	9.32274
9.10554	-7.35672	-2.33803	2.3338	0.0820711	8.44183	-7.15372	8.45	-7.15	0.909102	-2.72732	0
9.19934	-7.57903	-2.76487	2.30221	0.0558982	8.54154	-7.25975	8.55	-7.3	1.81751	-2.72628	9.99936
9.29971	-7.69086	-2.76487	2.30529	0.0558982	8.65899	-7.4699	8.65	-7.45	1.81752	-2.72628	0
9.31331	-7.88608	-2.29644	2.24177	-0.000501708	8.83598	-7.68162	8.7	-7.55	0.908615	-1.81723	5.84911
9.39065	-7.98404	-2.29644	2.24174	-0.000501708	8.76769	-7.64094	8.75	-7.65	0.908607	-1.81721	0
9.47599	-8.18153	-2.76016	2.22631	-0.00524134	8.77916	-7.72457	8.85	-7.8	1.8215	-2.73224	12.7754
9.56684	-8.30042	-2.76016	2.22602	-0.00524134	8.95669	-7.95155	8.95	-7.95	1.82148	-2.73221	0
9.63565	-8.52248	-2.83566	2.18936	-0.0293984	9.1081	-8.22433	9	-8.1	0.999025	-2.99707	4.98784
9.71643	-8.63699	-2.83566	2.18789	-0.0293984	9.05476	-8.24211	9.05	-8.25	0.999015	-2.99704	0
9.67884	-8.786	-2.20876	2.11887	-0.088523	9.13825	-8.4037	9.1	-8.35	0.908285	-1.81657	10.5431
9.74062	-8.88896	-2.20876	2.114	-0.088523	9.14025	-8.44981	9.15	-8.45	0.908268	-1.81655	0
9.79515	-9.05853	-2.44684	2.09978	-0.0858488	9.22081	-8.59155	9.2	-8.6	0.91012	-2.73036	8.42545
9.86125	-9.1736	-2.44684	2.09507	-0.0858488	9.25031	-8.76071	9.25	-8.75	0.910112	-2.73033	0
9.89509	-9.36182	-2.54783	2.06635	-0.0951721	9.30208	-8.90831	9.3	-8.9	0.909524	-2.72856	7.6432
9.9598	-9.48396	-2.54783	2.06112	-0.0951721	9.34431	-9.04587	9.35	-9.05	0.909524	-2.72856	0
10.0011	-9.67574	-2.73583	2.04211	-0.0939504	9.39993	-9.18842	9.4	-9.2	0.999066	-2.99725	8.74047
10.0614	-9.79662	-2.73583	2.03741	-0.0939504	9.4452	-9.37195	9.45	-9.35	0.999075	-2.99724	0
10.076	-9.9777	-2.68861	2.0052	-0.107904	9.48751	-9.46421	9.5	-9.5	0.909706	-2.7291	7.98394
10.136	-10.1106	-2.68861	1.99927	-0.107904	9.55098	-9.64789	9.55	-9.65	0.909706	-2.7291	0
10.159	-10.2966	-2.75415	1.97725	-0.109715	9.57122	-9.75525	9.6	-9.8	1.00048	-3.00143	8.62203
10.2115	-10.4219	-2.75415	1.97177	-0.109715	9.62408	-9.94149	9.65	-9.95	1.00046	-3.00141	0
10.1939	-10.5611	-2.54191	1.93563	-0.130113	9.61433	-9.96417	9.7	-10.05	0.998785	-1.99755	9.35077
10.2373	-10.679	-2.54191	1.92911	-0.130113	9.7457	-10.1502	9.75	-10.15	0.998775	-1.99754	0
10.2148	-10.8109	-2.18717	1.88595	-0.158677	9.77731	-10.3295	9.75	-10.3	0	-2.72851	6.90163
10.25	-10.9243	-2.18717	1.87723	-0.158677	9.76557	-10.4501	9.75	-10.45	0	-2.72849	0
10.2957	-11.135	-2.53792	1.87455	-0.134782	9.89592	-10.7137	9.8	-10.6	0.909012	-2.72704	6.75185
10.3352	-11.2669	-2.53792	1.86713	-0.134782	9.85066	-10.7537	9.85	-10.75	0.909012	-2.72703	0
10.307	-11.4233	-2.34445	1.82496	-0.15699	9.84397	-10.9287	9.85	-10.9	0	-3.00318	6.27379
10.3344	-11.5355	-2.34445	1.81712	-0.15699	9.85693	-11.0512	9.85	-11.05	0	-3.00316	0
10.312	-11.6749	-2.45725	1.79755	-0.151442	9.74773	-11.0482	9.85	-11.2	0	-3.00013	9.63373
10.3375	-11.7934	-2.45725	1.78998	-0.151442	9.84407	-11.3565	9.85	-11.35	0	-3.00012	0
10.3133	-11.9784	-2.5845	1.76618	-0.146614	9.79495	-11.4686	9.85	-11.5	0	-2.99592	7.37208
10.3362	-12.104	-2.5845	1.75884	-0.146614	9.83943	-11.6467	9.85	-11.65	0	-2.99592	0
10.1921	-12.2126	-1.84652	1.63922	-0.251074	9.76634	-11.6976	9.8	-11.75	-0.908731	-1.81746	14.1776
10.1966	-12.3127	-1.84652	1.62541	-0.251074	9.74774	-11.8511	9.75	-11.85	-0.908731	-1.81746	0
10.1398	-12.4718	-1.8729	1.58156	-0.257137	9.7856	-12.1262	9.7	-12	-0.909591	-2.72875	3.23972
10.1384	-12.5732	-1.8729	1.56743	-0.257137	9.64482	-12.1455	9.65	-12.15	-0.909582	-2.72873	0
10.0488	-12.7298	-1.93355	1.51631	-0.264083	9.57233	-12.2948	9.6	-12.3	-0.908879	-2.72667	5.50993
10.0405	-12.8342	-1.93355	1.50178	-0.264083	9.55167	-12.4583	9.55	-12.45	-0.908879	-2.72665	0
9.84409	-12.9289	-1.4665	1.34885	-0.371525	9.37132	-12.4833	9.45	-12.55	-1.82006	-1.82006	9.17909
9.82379	-13.0056	-1.4665	1.32844	-0.371525	9.359	-12.6499	9.35	-12.65	-1.82005	-1.82005	0
9.60867	-13.0414	-0.947045	1.14049	-0.50101	9.16109	-12.6848	9.2	-12.75	-3.00047	-2.00033	10.704
9.58689	-13.0826	-0.947045	1.11544	-0.50101	9.028	-12.8337	9.05	-12.85	-3.00048	-2.00033	0
9.39057	-13.1088	-0.701753	0.937837	-0.596939	8.85918	-12.7953	8.95	-12.9	-1.81543	-0.907707	7.19888
9.36584	-13.1377	-0.701753	0.904955	-0.596939	8.84257	-12.9684	8.85	-12.95	-1.81542	-0.907708	0
9.17764	-13.2016	-0.735849	0.742069	-0.659341	8.66865	-13.0114	8.7	-13.05	-2.73134	-1.82089	3.25705
9.14655	-13.2264	-0.735849	0.705859	-0.659341	8.55319	-13.1445	8.55	-13.15	-2.73135	-1.82089	0
8.67796	-13.3456	-0.967423	0.152938	-1.04553	8.27267	-12.996	8.4	-13.15	-2.99683	0	29.4278
8.63055	-13.3503	-0.967423	0.100605	-1.04553	8.25965	-13.1488	8.25	-13.15	-2.9968	0	0
8.45832	-13.3261	-0.982479	-0.0590845	-1.07049	8.04571	-13.0646	8.1	-13.2	-2.72707	-0.909028	2.75459
8.40527	-13.3221	-0.982479	-0.117967	-1.07049	7.95841	-13.2508	7.95	-13.25	-2.72705	-0.90902	0
8.10254	-13.3429	-1.48597	-0.294308	-1.10957	7.86599	-13.4154	7.8	-13.25	-2.7295	0	2.29104
8.02616	-13.3187	-1.48597	-0.355285	-1.10957	7.62489	-13.249	7.65	-13.25	-2.7295	0	0
7.80322	-13.2667	-1.61967	-0.479995	-1.10836	7.50783	-13.2944	7.5	-13.25	-2.99994	0	0.719441
7.73318	-13.2298	-1.61967	-0.535414	-1.10836	7.3419	-13.2474	7.35	-13.25	-2.99994	0	0
7.44968	-13.1315	-2.10669	-0.622453	-1.09178	7.19781	-13.1973	7.2	-13.2	-2.72698	0.908995	2.81729
7.35884	-13.0647	-2.10669	-0.682509	-1.09178	7.04935	-13.1606	7.05	-13.15	-2.72695	0.908987	0
7.11738	-12.9659	-2.07235	-0.740286	-1.04449	6.79473	-13.0433	6.85	-13.15	-3.63709	0	0.875293
7.03656	-12.8903	-2.07235	-0.797721	-1.04449	6.65123	-13.1604	6.65	-13.15	-3.63709	0	0
6.74249	-12.8397	-2.32935	-0.75451	-0.955864	6.54114	-13.2079	6.5	-13.1	-3.0006	1.00018	2.19287
6.66105	-12.7611	-2.32935	-0.802294	-0.955864	6.35317	-13.0396	6.35	-13.05	-3.0006	1.00019	0
6.44317	-12.8251	-1.59784	-0.733999	-0.844575	6.27012	-13.1139	6.25	-13.05	-1.81729	0	9.93811
6.38005	-12.7672	-1.59784	-0.780474	-0.844575	6.14459	-13.0471	6.15	-13.05	-1.81729	0	0
6.09369	-12.6522	-2.30203	-0.783907	-0.808064	5.99498	-12.9442	6	-12.95	-2.72861	1.81906	6.95222
6.00736	-12.5637	-2.30203	-0.828328	-0.808064	5.86379	-12.8408	5.85	-12.85	-2.72861	1.81907	0
5.7634	-12.5008	-2.32006	-0.815811	-0.758683	5.73761	-12.8672	5.7	-12.8	-2.99988	0.999964	1.68262
5.68639	-12.4172	-2.32006	-0.853747	-0.758683	5.55118	-12.7486	5.55	-12.75	-2.99985	0.999954	0
5.47286	-12.3894	-2.0979	-0.8328	-0.703889	5.45236	-12.7392	5.45	-12.7	-2.00001	1	2.39271
5.40424	-12.3124	-2.0979	-0.867995	-0.703889	5.35556	-12.6423	5.35	-12.65	-1.99998	0.999994	0
5.20667	-12.1907	-2.4074	-0.897362	-0.691513	5.26451	-12.5511	5.25	-12.55	-1.99732	1.99733	3.24955
5.13372	-12.0972	-2.4074	-0.931985	-0.691513	5.13769	-12.4355	5.15	-12.45	-1.9973	1.9973	0
4.95948	-12.0047	-2.44751	-0.953793	-0.669626	5.1317	-12.5744	5.05	-12.35	-1.8206	1.82059	4.65693
4.88429	-11.8956	-2.44751	-0.990574	-0.669626	4.94432	-12.2438	4.95	-12.25	-1.82058	1.82058	0
4.68867	-11.6792	-3.07667	-1.03606	-0.667091	4.89215	-12.1623	4.85	-12.1	-1.9998	2.99969	9.5223
4.61315	-11.5477	-3.07667	-1.06941	-0.667091	4.75047	-11.9578	4.75	-11.95	-1.9998	2.9997	0
4.51737	-11.4038	-2.65383	-1.12241	-0.660156	4.6421	-11.7788	4.7	-11.85	-1.00002	2.00003	4.17878
4.46228	-11.285	-2.65383	-1.15542	-0.660156	4.63967	-11.7513	4.65	-11.75	-1.00001	2.00002	0
4.33331	-11.0902	-2.98261	-1.18877	-0.640476	4.58347	-11.632	4.6	-11.6	-0.998955	2.99688	6.73766
4.2805	-10.9525	-2.98261	-1.22083	-0.640476	4.56619	-11.4576	4.55	-11.45	-0.99896	2.99689	0
4.21408	-10.7283	-3.13012	-1.28195	-0.640581	4.46846	-11.2092	4.5	-11.3	-1.00106	3.00319	4.13057
4.17263	-10.5795	-3.13012	-1.31394	-0.640581	4.46017	-11.1425	4.45	-11.15	-1.00106	3.00319	0
4.22979	-10.4481	-2.41064	-1.4352	-0.701018	4.43672	-11.0976	4.45	-11.05	0	1.8168	11.7929
4.21507	-10.3177	-2.41064	-1.47378	-0.701018	4.43803	-10.9525	4.45	-10.95	0	1.81679	0
4.1659	-10.134	-2.6385	-1.49891	-0.656579	4.40556	-10.7068	4.45	-10.8	0	3.00139	6.36186
4.1594	-10.0037	-2.6385	-1.53173	-0.656579	4.45507	-10.6618	4.45	-10.65	0	3.00138	0
4.22953	-9.90536	-2.13757	-1.63571	-0.702506	4.44716	-10.5583	4.45	-10.55	0	2.00041	8.10907
4.23924	-9.80006	-2.13757	-1.67082	-0.702506	4.45187	-10.4417	4.45	-10.45	0	2.00038	0
4.24026	-9.65893	-2.3063	-1.69342	-0.654073	4.45602	-10.2142	4.5	-10.3	0.999584	2.99875	5.80266
4.25722	-9.54603	-2.3063	-1.72614	-0.654073	4.55349	-10.1343	4.55	-10.15	0.999574	2.99871	0
4.26373	-9.37665	-2.55445	-1.72307	-0.575173	4.56608	-10.005	4.55	-10	0	2.72717	8.87293
4.28842	-9.23977	-2.55445	-1.7547	-0.575173	4.55922	-9.84124	4.55	-9.85	0	2.72714	0
4.37821	-9.08392	-2.41441	-1.83276	-0.589705	4.62339	-9.6559	4.65	-9.7	1.8193	2.72895	5.0442
4.41584	-8.95793	-2.41441	-1.86517	-0.589705	4.7439	-9.53522	4.75	-9.55	1.81929	2.72894	0
4.44278	-8.76822	-2.64375	-1.84092	-0.490195	4.74852	-9.27389	4.8	-9.4	1.00006	3.00019	7.6179
4.48071	-8.64272	-2.64375	-1.86543	-0.490195	4.8446	-9.24095	4.85	-9.25	1.00005	3.00015	0
4.68591	-8.56652	-2.14928	-2.03019	-0.609741	4.98605	-9.20516	4.95	-9.15	2.00004	2.00005	10.3707
4.73604	-8.47232	-2.14928	-2.06067	-0.609741	5.02283	-9.03066	5.05	-9.05	2.00004	2.00004	0
4.74584	-8.36073	-2.32403	-1.98926	-0.448624	5.12819	-8.95913	5.1	-8.9	0.999704	2.99911	13.6698
4.79522	-8.25631	-2.32403	-2.01169	-0.448624	5.14109	-8.73073	5.15	-8.75	0.999689	2.99907	0
4.99292	-8.19174	-2.06258	-2.14999	-0.541193	5.33883	-8.81618	5.25	-8.65	1.81848	1.81849	8.40189
5.05724	-8.09911	-2.06258	-2.17975	-0.541193	5.36408	-8.56805	5.35	-8.55	1.81846	1.81846	0
5.09797	-7.96572	-2.12142	-2.11875	-0.393917	5.38848	-8.31037	5.45	-8.4	2.00068	3.00103	7.65629
5.15473	-7.87679	-2.12142	-2.13844	-0.393917	5.53874	-8.25196	5.55	-8.25	2.00066	3.00099	0
5.34849	-7.76726	-2.00661	-2.25058	-0.467069	5.56632	-8.04704	5.65	-8.15	1.99952	1.99953	2.55887
5.41302	-7.69102	-2.00661	-2.27394	-0.467069	5.7459	-8.05196	5.75	-8.05	1.9995	1.9995	0
5.49113	-7.588	-1.97261	-2.24258	-0.359328	5.78426	-7.91676	5.8	-7.95	0.999944	1.99989	5.26591
5.55357	-7.51218	-1.97261	-2.26055	-0.359328	5.84978	-7.88144	5.85	-7.85	0.999939	1.99988	0
5.69742	-7.41045	-1.95375	-2.30083	-0.351371	5.92249	-7.69769	5.95	-7.75	1.99772	1.99772	1.74881
5.76349	-7.33888	-1.95375	-2.31842	-0.351371	6.04031	-7.64732	6.05	-7.65	1.99771	1.9977	0
5.92253	-7.24733	-1.91708	-2.36528	-0.348637	6.16773	-7.55437	6.15	-7.55	1.8199	1.8199	1.99176
5.99843	-7.17487	-1.91708	-2.38444	-0.348637	6.23866	-7.45306	6.25	-7.45	1.8199	1.81991	0
6.23108	-7.07007	-2.00435	-2.51292	-0.454954	6.25322	-7.17734	6.4	-7.35	2.99605	1.99736	2.45068
6.31269	-7.01232	-2.00435	-2.53569	-0.454954	6.55461	-7.24907	6.55	-7.25	2.99605	1.99736	0
6.5361	-6.95637	-2.05189	-2.63963	-0.510391	6.67172	-7.23041	6.65	-7.2	1.8206	0.910303	1.64582
6.63511	-6.90343	-2.05189	-2.66766	-0.510391	6.74664	-7.15616	6.75	-7.15	1.8206	0.910298	0
6.67255	-6.87319	-1.54489	-2.65273	-0.41849	6.79888	-6.99594	6.85	-7.05	1.99848	1.99848	4.29373
6.74057	-6.83714	-1.54489	-2.67367	-0.41849	6.95342	-6.96092	6.95	-6.95	1.99846	1.99846	0
6.96846	-6.77621	-1.72132	-2.75043	-0.447968	7.17955	-6.9446	7.1	-6.85	2.72688	1.81792	1.43167
7.05564	-6.74053	-1.72132	-2.77507	-0.447968	7.24929	-6.7261	7.25	-6.75	2.72688	1.81792	0
7.16216	-6.67648	-1.29744	-2.7665	-0.366456	7.42782	-6.72337	7.35	-6.65	1.81821	1.81821	4.8218
7.22802	-6.65016	-1.29744	-2.78665	-0.366456	7.46332	-6.54842	7.45	-6.55	1.81821	1.81821	0
7.42667	-6.55823	-1.45296	-2.81295	-0.355404	7.54452	-6.5069	7.55	-6.5	1.81726	0.908632	0.359263
7.50168	-6.5323	-1.45296	-2.8325	-0.355404	7.65373	-6.46481	7.65	-6.45	1.81726	0.908632	0
7.78499	-6.45689	-1.93142	-2.89991	-0.395136	7.8635	-6.45394	7.8	-6.4	2.72951	0.909839	2.82581
7.88715	-6.43164	-1.93142	-2.92163	-0.395136	7.94162	-6.34466	7.95	-6.35	2.72948	0.909826	0
7.97456	-6.31721	-1.48101	-2.86741	-0.299229	7.89525	-6.11857	8.05	-6.25	2.00047	2.00048	4.25465
8.04499	-6.29666	-1.48101	-2.88237	-0.299229	8.12355	-6.14389	8.15	-6.15	2.00048	2.00048	0
8.2493	-6.19458	-1.62698	-2.87791	-0.27468	8.31423	-6.05705	8.3	-6.05	2.72702	1.81801	0.443262
8.33466	-6.17082	-1.62698	-2.89301	-0.27468	8.45315	-5.97158	8.45	-5.95	2.727	1.818	0
8.51604	-6.06387	-1.63768	-2.87319	-0.237277	8.53167	-5.90349	8.55	-5.9	2.00127	1.00064	0.437744
8.5939	-6.04163	-1.63768	-2.88505	-0.237277	8.64207	-5.83392	8.65	-5.85	2.00128	1.00064	0
8.83127	-5.94826	-1.98759	-2.89307	-0.236562	8.88764	-5.82241	8.8	-5.75	2.99963	1.99976	1.23437
8.92637	-5.92333	-1.98759	-2.9049	-0.236562	8.94256	-5.64534	8.95	-5.65	2.99961	1.99974	0
9.10154	-5.78255	-1.73219	-2.83328	-0.148612	9.21669	-5.64514	9.05	-5.55	1.99699	1.997	2.50552
9.18296	-5.75545	-1.73219	-2.84072	-0.148612	9.15342	-5.45253	9.15	-5.45	1.997	1.99701	0
9.31719	-5.58949	-1.56988	-2.76305	-0.0738782	9.16723	-5.29709	9.25	-5.35	1.8166	1.81659	2.54372
